Date/Time,908 [°F],908 [fpm],
1/7/26 9:51:11 AM,72.0,296,
1/7/26 9:51:12 AM,72.0,296,
1/7/26 9:51:13 AM,72.0,298,
1/7/26 9:51:14 AM,72.0,299,
1/7/26 9:51:15 AM,72.0,304,
1/7/26 9:51:16 AM,72.0,306,
1/7/26 9:51:17 AM,72.0,302,
1/7/26 9:51:18 AM,72.0,309,
1/7/26 9:51:19 AM,72.0,306,
1/7/26 9:51:20 AM,72.0,308,
1/7/26 9:51:21 AM,72.0,308,
1/7/26 9:51:22 AM,72.0,304,
1/7/26 9:51:23 AM,72.0,303,
1/7/26 9:51:24 AM,72.0,298,
1/7/26 9:51:25 AM,72.0,313,
1/7/26 9:51:26 AM,72.1,311,
1/7/26 9:51:27 AM,72.1,297,
1/7/26 9:51:28 AM,72.0,314,
1/7/26 9:51:29 AM,72.1,314,
1/7/26 9:51:30 AM,72.1,311,
1/7/26 9:51:31 AM,72.1,312,
1/7/26 9:51:32 AM,72.0,308,
1/7/26 9:51:33 AM,72.1,310,
1/7/26 9:51:34 AM,72.1,310,
1/7/26 9:51:35 AM,72.1,307,
1/7/26 9:51:36 AM,72.0,306,
1/7/26 9:51:37 AM,72.0,309,
1/7/26 9:51:38 AM,72.0,307,
1/7/26 9:51:39 AM,72.0,310,
1/7/26 9:51:40 AM,72.0,306,
1/7/26 9:51:41 AM,72.0,305,
1/7/26 9:51:42 AM,72.0,304,
1/7/26 9:51:43 AM,72.0,307,
1/7/26 9:51:44 AM,72.0,306,
1/7/26 9:51:45 AM,72.0,306,
1/7/26 9:51:46 AM,72.0,306,
1/7/26 9:51:47 AM,72.0,307,
1/7/26 9:51:48 AM,72.0,307,
1/7/26 9:51:49 AM,72.1,305,
1/7/26 9:51:50 AM,72.1,305,
1/7/26 9:51:51 AM,72.1,303,
1/7/26 9:51:52 AM,72.1,303,
1/7/26 9:51:53 AM,72.1,309,
1/7/26 9:51:54 AM,72.1,308,
1/7/26 9:51:55 AM,72.1,307,
1/7/26 9:51:56 AM,72.0,304,
1/7/26 9:51:57 AM,72.1,306,
1/7/26 9:51:58 AM,72.1,308,
1/7/26 9:51:59 AM,72.0,309,
1/7/26 9:52:00 AM,72.0,310,
1/7/26 9:52:01 AM,72.1,307,
1/7/26 9:52:02 AM,72.1,309,
1/7/26 9:52:03 AM,72.0,311,
1/7/26 9:52:04 AM,72.0,307,
1/7/26 9:52:05 AM,72.0,307,
1/7/26 9:52:06 AM,72.0,310,
1/7/26 9:52:07 AM,72.0,308,
1/7/26 9:52:08 AM,72.0,308,
1/7/26 9:52:09 AM,72.0,308,
1/7/26 9:52:10 AM,72.0,311,
1/7/26 9:52:11 AM,72.0,310,
Overall Average,72.0,307,
Minimum Total,72.0,296,
Maximum Total,72.1,314,

< General Information >
App Version,Name of Measurement Program,Date of Measurement,Comments,
30.2.7.92410,Basic View,1/7/26 9:52:32 AM,5 Volt exit tube length 0,455m,

< Company >
City,Country,Customer Number,E-mail address,Name,Name of Technician,Phone,Street,Fax,Website Address,
,,,,,,,,,,

< Customer >
City,Country,Customer Number,E-mail address,Name,Name of Technician,Phone,Street,
,,,,,,,,

< Instruments >
Name,Serial Number,Firmware Version,Measurement Parameters,
testo 410i,49034908,1.101.1,Temperature,
testo 410i,49034908,1.101.1,Flow Velocity,

< Measuring Site >
Name,System Number,System Type,System Manufacturer,System Serial Number,Date of Manufacture,Notes,
,,,,,,,

< Measurement Parameters >
Measuring mode,Measuring Cycle,Start Time,End,Duration,
Continuous,1 Sec,1/7/26 9:51:11 AM,1/7/26 9:52:11 AM,1 Min. 0 Sec,

< Graphic sections >
Name

< Images >
Name

